"StartDate","EndDate","Status","IPAddress","Progress","Duration (in seconds)","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent","disagree","zipcode","per_care_1","per_care_2","per_care_3","per_care_4","per_care_wknd_1","per_care_wknd_2","per_care_wknd_3","per_care_wknd_4","pc_wknd_time_1","pc_wknd_time_2","pc_wknd_time_3","pc_wknd_time_4","per_care_covid_1","per_care_covid_2","per_care_covid_3","per_care_covid_4","st_act_1","st_act_2","st_act_3","st_act_wknd_1","st_act_wknd_2","st_act_wknd_3","sa_wknd_time_1","sa_wknd_time_2","sa_wknd_time_3","st_act_covid_1","st_act_covid_2","st_act_covid_3","own_device","dev_act_1","dev_act_7","dev_act_3","dev_act_6","dev_act_wknd_1","dev_act_wknd_2","dev_act_wknd_3","dev_act_wknd_4","da_wknd_time_1","da_wknd_time_2","da_wknd_time_3","da_wknd_time_6","dev_act_covid_1","dev_act_covid_2","dev_act_covid_3","dev_act_covid_4","dev_act_covid_5","dev_act_covid_6","dev_act_covid_7","other_act_1","other_act_2","other_act_3","other_act_4","other_act_wknd_1","other_act_wknd_2","other_act_wknd_3","other_act_wknd_4","oa_wknd_time_1","oa_wknd_time_2","oa_wknd_time_3","oa_wknd_time_4","other_act_covid_1","other_act_covid_2","other_act_covid_3","other_act_covid_4","pre_electric","post_electric","pre_gas","post_gas","num_vehicles","pre_trans","post_trans","health","mental_health_anxious","mental_health_worry","mental_health_interest","mental_health_down","physical_health","mental_health","pre_phy_health","pre_mental_health","days_poor_health","impairment","impairment_hsh","num_hsh_impair","major_impairment","other_major_imp","impairment_hsh_1","other_impairment_hsh","days_impairment_1","weeks_impairment_4","months_impairment_1","years_impairment_1","med_device_1","med_device_2","med_device_3","med_device_4","med_device_5","med_device_6","med_device_7","med_device_8","med_device_9","med_device_10","med_device_11","other_med_device","emp_status","emp_status_partner","work_home","work_home_partner","frontline","frontline_partner","hrs_work_3","hrs_work_4","hrs_work_partner_3","hrs_work_partner_4","min_commute_3","hrs_commute_3","min_commute_partner_3","hrs_commute_partnet_3","rsn_nowork","rsn_nowork_partner","eip_1","eip_2","eip_3","eip_4","eip_5","eip_6","eip_7","other_eip","year","gender","gender_7_TEXT","hispanic","race","education","marital","depen","num_hsh","num_children","num_retired","num_rooms","num_bedrooms","sq_ft","hardships_1","hardships_2","hardships_3","hardships_4","hardships_5","hardships_6","welfare_1","welfare_2","welfare_3","welfare_4","welfare_5","welfare_6","welfare_7","email","email_confirm","rewrite_email","duration","yrbr","age","zip","hisp","race2","race_eth","marital_st","educ","ageg","anxious","worry","interest","down","pre_c19_ph","pre_c19_mh","front","work_hrs","hsh_size","hsh_child","hsh_retire","rep_email"
"2021-02-22 14:13:44","2021-02-22 14:35:36","0","76.185.173.159","100","1311","1","2021-02-22 14:35:36","R_Td5pHI7wMltNna1",NA,NA,NA,NA,"29.4246978759765625","-98.46209716796875","anonymous","EN","1",NA,"2","9","1.4","2.2","1.4","5","5","5","4","10.8","2.6","4",NA,"2","4","4","3","1.5","0.5","-99","4","4",NA,"2","0.8",NA,"4","4","3","1","-99","1.5","0.6","0.8",NA,"2","3","2",NA,"2.5",NA,"1.4","6","4","3","4","4","4","4","0.6","0.4","0.8","0.6","3","2","2","3","0.5","0.4","1.5","0.5","3","4","3","3","140","200","70","100","1","450","500","Good","4","2","4","4","15","30","1","1","25","1","1","1","13",NA,"13",NA,"24","4","1","0","0","0","0","0","0","0","0","1","0","0","0",NA,"3","1","3","2","2","2","-99","-99","40","4","-99","-99","45","1","3",NA,"1","0","0","1","1","0","0",NA,"12","Female","-99","2","1","6","2","2","2","0","0","3","2","3","1","1","0","1","0","0","1","0","0","0","1","0","1","blakeeburneett@gmail.com","1",NA,21.9,1988,33,"Jefferson Heights","Hispanic","White","Hispanic","In a union","College","30-39","Nearly every day","Several days","Nearly every day","Nearly every day","Worse","Worse","No",-99,2,0,0,"first_entry"
"2021-02-22 14:32:01","2021-02-22 14:41:00","0","69.174.145.109","100","538","1","2021-02-22 14:41:00","R_uk2ixO2eitGJ4dz",NA,NA,NA,NA,"41.88470458984375","-88.30280303955078125","anonymous","EN","1",NA,"1","8.1","2.7","5.5","1.1","4","5","5","4",NA,"4.2","5",NA,"3","4","3","4","3.8","2.5","3.9","3","3","3",NA,NA,NA,"3","4","3","3","5.5","4.9","3.7","2.6","2","3","2","2","2.7",NA,"4.9","7.3","4","3","4","5","4","3","4","3.3","2.6","3.6","6.9","3","2","2","3","4.6","4.2","5.6","4.2","4","5","4","3","60","100","50","150","1","200","250","Excellent","4","3","4","4","0","0","3","3","5","2","2","0",NA,NA,NA,NA,"3","2","4","2","0","1","0","1","0","0","0","1","0","0","0",NA,"1","1","3","2","2","2","34","30","39","6","34","0","42","1",NA,NA,"1","0","0","1","0","0","0",NA,"13","Female","-99","1","1","4","1","2","3","0","0","3","3","4","1","0","0","0","0","0","0","0","1","0","0","0","0","WiseGerlingjra@gmail.com","1",NA,9,1987,34,"Elm Creek","Not Hispanic","White","NH-White","Single","College","30-39","Nearly every day","More than half","Nearly every day","Nearly every day","Better","Better","No",34,3,0,0,"first_entry"
"2021-02-22 14:31:19","2021-02-22 14:41:40","0","108.30.208.210","100","620","1","2021-02-22 14:41:40","R_2R9yFulYopVHsuV",NA,NA,NA,NA,"40.8777008056640625","-73.90799713134765625","anonymous","EN","1",NA,"1","8.4","0.9","1.4","1.1","4","4","5","5",NA,NA,"2.1","2.2","4","3","2","3","5","7.8","3.6","3","4","3",NA,"8.6",NA,"4","3","2","3","6.5","3.7","5","4.2","3","2","3","2",NA,"5.9",NA,"3.6","5","4","2","3","4","3","2","10.1","7.8","2.8","1.6","2","3","3","2","1.4","4.8","3.4","2.3","4","3","2","3","500","600","300","400","1","30","35","Very good","3","4","2","3","2","3","1","2","2","1","1","1","2",NA,"1",NA,"10","5","5","3","0","1","0","1","1","0","0","1","0","1","0",NA,"1","4","3","1","2","2","35","24","31","25","23","2","23","2",NA,"2","1","1","0","1","1","0","0",NA,"18","Male","-99","1","1","5","2","2","3","1","0","2","2","5","0","0","1","1","0","0","0","1","0","1","0","0","0","jnzhj0@hotmail.com","1",NA,10.3,1982,39,"Elm Creek","Not Hispanic","White","NH-White","In a union","College","30-39","More than half","Nearly every day","Several days","More than half","Worse","Same","No",35,3,1,0,"first_entry"
"2021-02-22 14:37:56","2021-02-22 15:01:56","0","76.185.188.153","100","1440","1","2021-02-22 15:01:56","R_10V2q2UMX18pWYc",NA,NA,NA,NA,"29.4246978759765625","-98.46209716796875","anonymous","EN","1",NA,"2","7.5","1.2","2.5","0.8","4","5","5","4",NA,"1.9","2.3",NA,"2","2","2","3","1.1","-99","-99","3",NA,NA,NA,NA,NA,"2","2","2","3","0.5","1.1","0.2","1","3","2","3","2",NA,"1.4",NA,"2.4","2","4","3","4","4","4","4","0.5","0.4","0.8","0.5","3","3","2","3","0.5","0.4","1.5","0.4","3","4","3","3","120","160","60","75","2","300","200","Poor","4","4","4","4","10","30","1","1","15","1","1","2","13",NA,"13",NA,"3","2","1","1","0","0","0","0","0","0","0","1","0","0","0",NA,"2","1","3","1","1","2","-99","-99","40","2","-99","-99","50","1","2",NA,"1","0","1","0","1","0","0",NA,"33","Male","-99","2","1","5","2","1","3","0","1","4","3","6","0","1","1","1","0","0","1","0","1","0","1","0","1","mackmooisees@gmail.com","1",NA,24,1967,54,"Jefferson Heights","Hispanic","White","Hispanic","In a union","College","50-59","Nearly every day","Nearly every day","Nearly every day","Nearly every day","Worse","Worse","Yes",-99,3,0,1,"first_entry"
"2021-02-22 17:13:24","2021-02-22 17:19:49","0","67.140.197.149","100","385","1","2021-02-22 17:19:50","R_Rl5erZQZ5KlM4zn",NA,NA,NA,NA,"34.570098876953125","-83.3090972900390625","anonymous","EN","1",NA,"1","6.9","3.7","2.3","1.9","5","4","4","5","7.4",NA,NA,"0.1","3","2","3","1","7.1","4.4","4.7","3","3","3",NA,NA,NA,"2","4","4","3","4.7","4.7","6.1","4.5","3","3","3","3",NA,NA,NA,NA,"3","3","3","3","3","3","3","4.2","3.4","1.1","3.1","3","2","3","3","2.3","2.2","3.4","2.5","3","2","3","2","200","230","120","130","1","200","200","Very good","3","3","2","4","4","4","2","2","6","1","-99","1","11",NA,NA,NA,"5","3","3","2","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99",NA,"2","2","3","2","2","2","10","14","7","21","10","-99","20","-99","2","2","1","0","0","0","0","0","0",NA,"15","Female","-99","1","3","2","2","1","3","1","0","2","2","2","0","0","1","0","0","0","0","1","0","0","0","0","0","Nikkiex3@gmail.com","1",NA,6.4,1985,36,"Elm Creek","Not Hispanic","Asian","NH-Asian","In a union","High School","30-39","More than half","More than half","Several days","Nearly every day","Same","Same","No",10,3,1,0,"first_entry"
"2021-02-22 17:17:45","2021-02-22 17:43:30","0","71.65.231.239","100","1544","1","2021-02-22 17:43:30","R_3s1bxu5M6kiVv2g",NA,NA,NA,NA,"35.583099365234375","-78.7881011962890625","anonymous","EN","1",NA,"1","7.4","2.9","3.3","1","4","4","4","4",NA,NA,NA,NA,"3","3","3","3","-99","-99","-99",NA,NA,NA,NA,NA,NA,"1","1","1","3","0.9","4.5","0.6","0.2","2","2","2","2","4.3","0.9","0.6","2.5","4","5","5","4","4","4","5","0.3","0.4","0.8","0.2","2","2","2","2","1.1","0.9","1.8","0.4","3","4","4","3","10","10","50","20","1","70","30","Good","2","1","2","1","2","2","2","2","1","2","2","0",NA,NA,NA,NA,"-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99",NA,"1","1","3","1","2","2","36","-99","35","-99","9","1","38","0",NA,NA,"0","1","0","0","0","0","0",NA,"17","Male","-99","2","2","3","2","1","6","2","2","5","3","4","0","0","0","0","0","1","0","0","0","0","0","1","0","techcanu@gmail.com","1",NA,25.7,1983,38,"Elm Creek","Hispanic","Black","Hispanic","In a union","High School","30-39","Several days","Not at all","Several days","Not at all","Same","Same","No",36,6,2,2,"first_entry"
"2021-02-22 17:20:11","2021-02-22 18:02:00","0","174.197.0.170","100","2508","1","2021-02-22 18:02:00","R_sHDMDHpwbPcxrwJ",NA,NA,NA,NA,"29.481201171875","-98.34349822998046875","anonymous","EN","1",NA,"1","7.6","1.1","2.1","2","4","4","4","4",NA,NA,NA,NA,"2","4","4","3","2.5","8.5","1.2","3","3","4",NA,NA,"-99","5","5","1","3","1.2","8.6","0","3.6","3","3","3","2",NA,NA,NA,"4.1","4","5","4","4","4","5","2","0","2","1.2","0","3","2","2","3","0","5.2","2.8","0","1","5","5","4","110.0","350.0","0","0","1","15.0","15.0","Excellent","4","4","4","3","1","10","2","1","0","2","2","0",NA,NA,NA,NA,"-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99",NA,"1","1","3","2","2","1","30","0","24","0","-99","-99","10","0",NA,NA,"1","1","1","1","1","0","0",NA,"5","Female","-99","2","6","4","3","2","2","0","0","2","1","3","0","1","0","0","0","1","0","0","0","0","1","0","1","gabrielle.uearley@gmail.com","1",NA,41.8,1995,26,"Elm Creek","Hispanic","Other","Hispanic","In a union","College","20-29","Nearly every day","Nearly every day","Nearly every day","More than half","Same","Worse","No",30,2,0,0,"first_entry"
"2021-02-22 17:44:25","2021-02-22 18:04:57","0","99.132.142.195","100","1232","1","2021-02-22 18:04:58","R_1cZAR33M41X2nrQ",NA,NA,NA,NA,"36.0229034423828125","-78.94640350341796875","anonymous","EN","1",NA,"2","6.4","2.2","1.5","1","5","4","4","4","8.3",NA,NA,NA,"4","4","4","3","0.6","0.4","-99","3","3",NA,NA,NA,NA,"3","3","6","3","0.7","5.1","0.4","0.2","3","3","3","3",NA,NA,NA,NA,"4","3","4","3","3","4","4","1.3","2.7","1.6","0.3","3","3","3","3",NA,NA,NA,NA,"4","4","4","3","7","10","20","6","1","8","10","Very good","1","1","1","1","1","2","3","2","0","2","2","0",NA,NA,NA,NA,"-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99",NA,"1","1","3","1","2","2","39","-99","35","-99","44","-99","29","-99",NA,NA,"1","0","0","0","0","0","0",NA,"10","Female","-99","1","1","5","2","1","4","2","0","4","3","6","1","0","0","0","0","0","0","0","0","1","0","0","0","loellhenr@gmail.com","1",NA,20.5,1990,31,"Jefferson Heights","Not Hispanic","White","NH-White","In a union","College","30-39","Not at all","Not at all","Not at all","Not at all","Better","Same","No",39,4,2,0,"first_entry"
"2021-02-22 18:05:26","2021-02-22 18:19:25","0","23.118.199.53","100","838","1","2021-02-22 18:19:25","R_z2Jw6TJB45XGtbj",NA,NA,NA,NA,"35.17120361328125","-80.7938995361328125","anonymous","EN","1",NA,"1","7.3","2.7","0.6","1.3","4","4","4","4",NA,NA,NA,NA,"3","3","3","3","-99","-99","-99",NA,NA,NA,NA,NA,NA,"6","6","6","3","0.7","3.7","0.2","0.2","2","2","2","2","3.8","0.4","1","0.8","4","4","5","4","5","4","4","0.4","0.4","0.5","0.6","2","2","2","2","1.7","1","0.8","1.6","4","4","4","3","10","14","50","10","1","50","12","Fair","2","2","2","2","0","5","2","1","0","2","2","0",NA,NA,NA,NA,"-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99",NA,"1","4","3","-99","2","-99","39","8","-99","-99","28","-99","-99","-99",NA,"3","0","1","0","0","0","0","0",NA,"23","Male","-99","2","4","3","2","1","6","2","2","6","4","7","1","0","0","0","0","0","0","0","0","1","0","0","0","fricland61@gmail.com","1",NA,14,1977,44,"Elm Creek","Hispanic","AIAN","Hispanic","In a union","High School","40-49","Several days","Several days","Several days","Several days","Same","Worse","No",39,6,2,2,"first_entry"
"2021-02-22 18:06:56","2021-02-22 18:21:06","0","75.11.218.253","100","850","1","2021-02-22 18:21:07","R_1oEZd51RzzDmSft",NA,NA,NA,NA,"25.9091949462890625","-80.3927001953125","anonymous","EN","1",NA,"1","8","2.6","5.3","5.9","4","5","4","5",NA,"10.5",NA,"1.5","3","2","4","3","8","4.5","10.6","3","4","4",NA,"10.1","11.1","3","3","3","3","10.5","5.8","3.1","4.4","3","2","2","2",NA,"9.9","7.2","10","3","2","4","3","4","3","4","10.4","2.6","1.1","1.1","3","2","3","2","9.7","9","3.7","1","3","4","3","4","120","110","200","130","1","100","80","Very good","3","2","3","3","3","3","2","3","3","2","2","0",NA,NA,NA,NA,"15","3","4","4","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99",NA,"1","1","4","1","1","1","35","31","32","21","25","0","40","0",NA,NA,"1","1","0","1","0","0","0",NA,"13","Female","-99","1","1","5","1","1","4","4","2","3","3","1","1","0","0","0","0","0","-99","-99","-99","-99","-99","-99","-99","NatalieGuy66440@gmail.com","1",NA,14.2,1987,34,"Elm Creek","Not Hispanic","White","NH-White","Single","College","30-39","More than half","Several days","More than half","More than half","Same","Better","Yes",35,4,4,2,"first_entry"
"2021-02-22 18:20:07","2021-02-22 18:31:09","0","73.158.119.168","100","662","1","2021-02-22 18:31:09","R_3qCZyP12eDFoye4",NA,NA,NA,NA,"37.9860992431640625","-122.5688018798828125","anonymous","EN","1",NA,"1","7.5","2.6","1.8","1.6","5","4","4","4","8.3",NA,NA,NA,"3","4","4","3","-99","-99","-99",NA,NA,NA,NA,NA,NA,"6","6","6","3","0.9","6.5","0.6","-99","2","2","2",NA,"3.4","1.5","2.6",NA,"4","4","5","5","4","5","5","1.3","1.3","1.9","0.3","2","2","2","2","1.1","2.6","2","0.8","5","4","4","5","10","15","40","10","1","50","15","Very good","2","2","2","2","1","1","2","2","0","2","2","0",NA,NA,NA,NA,"-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99",NA,"1","1","3","1","2","2","40","-99","40","-99","39","-99","31","-99",NA,NA,"0","1","0","0","0","0","0",NA,"15","Male","-99","2","2","5","2","1","5","1","2","4","3","7","1","0","0","0","0","0","0","0","0","1","0","0","0","eographer@gmail.com","1",NA,11,1985,36,"Elm Creek","Hispanic","Black","Hispanic","In a union","College","30-39","Several days","Several days","Several days","Several days","Same","Same","No",40,5,1,2,"first_entry"
"2021-02-22 17:11:04","2021-02-22 18:40:54","0","68.15.166.4","100","5390","1","2021-02-22 18:40:55","R_1luUAxtQ0bEKbPG",NA,NA,NA,NA,"29.8972930908203125","-90.20330047607421875","anonymous","EN","1",NA,"1","14.6","16.8","16.2","16.4","4","4","4","4",NA,NA,NA,NA,"3","4","3","3","13.9","12.3","13.6","3","3","3",NA,NA,NA,"3","3","3","2","8.6","8.7","9","14.5","3","3","3","3",NA,NA,NA,NA,"2","3","3","3","2","3","2","14.3","14","16.8","13.9","3","3","3","3",NA,NA,NA,NA,"3","4","3","4","150","400","60","60","1","40","60","Very good","3","3","2","2","0","0","2","2","1","2","2","0",NA,NA,NA,NA,"20","7","9","7","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99",NA,"1","1","3","1","2","2","41","-99","41","-99","25","1","30","-99",NA,NA,"0","1","1","0","0","0","0",NA,"14","Female","-99","2","2","4","2","2","4","3","0","1","3","4","-99","-99","-99","-99","-99","-99","0","0","0","1","0","0","0","cregoods@gmail.com","1",NA,89.8,1986,35,"Elm Creek","Hispanic","Black","Hispanic","In a union","College","30-39","More than half","More than half","Several days","Several days","Same","Same","No",41,4,3,0,"first_entry"
"2021-02-22 18:33:05","2021-02-22 18:47:18","0","173.95.76.179","100","853","1","2021-02-22 18:47:19","R_1OrbLsGl3vxfLkv",NA,NA,NA,NA,"35.91119384765625","-78.9178009033203125","anonymous","EN","1",NA,"1","7","2.5","0.8","1.3","4","4","4","4",NA,NA,NA,NA,"3","3","3","3","-99","-99","-99",NA,NA,NA,NA,NA,NA,"6","6","6","3","0.9","4.6","2.9","0.5","3","2","3","2",NA,"0.8",NA,"2","4","3","4","4","3","3","4","2.3","1.3","0.6","0.8","3","2","2","3","1.7","2.3","2.4","0.9","4","5","5","4","12","15","30","15","1","40","14","Very good","2","1","1","1","0","0","2","2","0","2","2","0",NA,NA,NA,NA,"-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99",NA,"1","1","3","1","2","2","38","-99","36","-99","29","-99","39","-99",NA,NA,"0","0","0","0","1","0","0",NA,"27","Male","-99","1","1","3","2","1","6","2","2","4","4","7","1","0","0","0","0","0","0","0","0","1","0","0","0","pinuplanst26@gmail.com","1",NA,14.2,1973,48,"Elm Creek","Not Hispanic","White","NH-White","In a union","High School","40-49","Several days","Not at all","Not at all","Not at all","Same","Same","No",38,6,2,2,"first_entry"
"2021-02-22 18:22:58","2021-02-22 18:55:41","0","12.35.89.50","100","1962","1","2021-02-22 18:55:42","R_1E5SsAK5ad6TFnH",NA,NA,NA,NA,"33.7783050537109375","-118.02679443359375","anonymous","EN","1",NA,"1","8","3.2","3","1","5","5","5","4","8.1","3","3",NA,"3","3","3","3","8","7","9","3","3","3",NA,NA,NA,"3","3","3","3","2","4","1","2","2","3","3","2","4",NA,NA,"2.1","3","3","2","3","3","4","2","1.2","4","4","1","2","2","2","2","4.1","5.5","3.4","2","3","4","3","3","98","100","150","160","2","150","120","Good","1","1","2","1","2","2","2","2","2","2","2","1",NA,NA,NA,NA,"3","1","1","0","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99",NA,"1","1","3","1","1","1","8","30","56","30","60","1","60","1",NA,NA,"0","1","0","0","0","0","0",NA,"13","Female","-99","1","1","3","1","1","4","0","2","3","3","1","-99","-99","-99","-99","-99","-99","0","0","0","1","0","0","0","byrdxqh99@gmail.com","1",NA,32.7,1987,34,"Elm Creek","Not Hispanic","White","NH-White","Single","High School","30-39","Not at all","Not at all","Several days","Not at all","Same","Same","Yes",8,4,0,2,"first_entry"
"2021-02-22 18:53:21","2021-02-22 19:09:00","0","47.180.243.14","100","939","1","2021-02-22 19:09:01","R_2rjvzyJOXXnSASN",NA,NA,NA,NA,"33.8665008544921875","-118.066802978515625","anonymous","EN","1",NA,"1","7","2.5","4.2","4.4","5","4","5","4","7.5",NA,"4.5",NA,"2","3","3","3","3.4","3.3","-99","3","3",NA,NA,NA,NA,"5","5","2","1","4.5","4.1","2.6","2.8","3","2","2","2",NA,"3.1","2.1","2.2","5","4","5","5","5","5","4","2.5","2.2","2.2","2","3","3","3","3",NA,NA,NA,NA,"5","3","3","1","150","200","200","120","1","120","80","Very good","2","2","1","1","1","3","1","2","1","1","2","2","13",NA,NA,NA,"18","1","1","1","1","1","0","0","0","0","0","0","1","0","0",NA,"2","4","3","1","1","1","35","33","37","36","25","1","24","1","3","3","1","1","1","1","1","0","0",NA,"16","Male","-99","2","1","3","2","1","3","1","0","6","4","3","1","1","1","1","1","0","1","0","1","0","1","1","0","ulyssesnorton@gmail.com","1",NA,15.7,1984,37,"Elm Creek","Hispanic","White","Hispanic","In a union","High School","30-39","Several days","Several days","Not at all","Not at all","Worse","Same","Yes",35,3,1,0,"first_entry"
"2021-02-22 18:50:41","2021-02-22 19:22:48","0","141.154.77.172","100","1926","1","2021-02-22 19:22:49","R_Tcii0C84RHNu7OV",NA,NA,NA,NA,"42.3639984130859375","-71.02649688720703125","anonymous","EN","1",NA,"1","8","3","5","2","5","5","5","4","9","5","6",NA,"2","3","4","3","7","6","5.1","4","4","4","6","8","5","2","4","2","3","4","7","1.5","2","2","2","2","2","6","2","1.4","3.2","4","3","4","4","3","4","4","4","2","1.5","1.5","2","2","2","2","3.1","5","3.7","2.5","4","3","3","4","116","132","400","100","2","300","100","Good","2","3","1","1","2","3","2","3","3","1","1","2","13",NA,"13",NA,"6","1","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99",NA,"1","1","3","1","2","2","40","-99","35","-99","40","1","-99","1",NA,NA,"1","1","1","0","0","0","0",NA,"18","Male","-99","1","4","6","2","1","5","2","1","6","4","2","1","0","0","0","0","1","0","1","0","0","0","0","0","galenzwmd05@gmail.com","1",NA,32.1,1982,39,"Elm Creek","Not Hispanic","AIAN","NH-AIAN","In a union","College","30-39","Several days","More than half","Not at all","Not at all","Same","Better","No",40,5,2,1,"first_entry"
"2021-02-22 19:07:58","2021-02-22 19:22:50","0","68.6.175.4","100","891","1","2021-02-22 19:22:50","R_11hy7vh71cD2cdV",NA,NA,NA,NA,"33.20770263671875","-117.34799957275390625","anonymous","EN","1",NA,"1","8","2.5","1","0.5","5","4","5","4","9",NA,"1.5",NA,"3","3","4","4","8","1.5","1.1","3","3","4",NA,NA,"0.5","2","3","4","3","0.8","4","-99","1","3","3",NA,"2",NA,NA,NA,"1","4","3","2","3","3","3","4","-99","-99","0.5","-99",NA,NA,"3",NA,NA,NA,NA,NA,"3","2","4","4","25","50","0","20","1","80","50","Very good","1","1","2","1","2","5","1","2","5","1","1","1","13",NA,"2",NA,"5","3","-99","-99","0","0","0","0","0","0","0","1","0","0","0",NA,"1","4","3","1","2","1","40","32","35","-99","30","-99","20","-99",NA,"2","0","0","0","0","1","0","0",NA,"18","Male","-99","2","1","6","2","1","3","1","0","5","3","5","1","0","0","0","0","0","1","0","0","1","0","0","0","TearSandf@gmail.com","1",NA,14.8,1982,39,"Elm Creek","Hispanic","White","Hispanic","In a union","College","30-39","Not at all","Not at all","Several days","Not at all","Worse","Same","No",40,3,1,0,"first_entry"
"2021-02-22 18:53:00","2021-02-22 19:24:09","0","68.5.129.127","100","1868","1","2021-02-22 19:24:09","R_wTWVFrIRIiSySNH",NA,NA,NA,NA,"33.43389892578125","-117.622100830078125","anonymous","EN","1",NA,"1","8","2","2.2","2.1","4","5","5","5",NA,"8","2.2","2.1","4","3","3","2","-99","-99","-99",NA,NA,NA,NA,NA,NA,"6","6","6","3","4","3.1","2.3","1.1","2","3","2","3","3.1",NA,"2.2",NA,"4","5","3","5","3","4","4","-99","2.2","1.7","2.9",NA,"3","3","3",NA,NA,NA,NA,"3","3","3","3","150","150","350","250","2","250","150","Very good","2","4","1","1","2","3","2","2","0","2","2","1",NA,NA,NA,NA,"20","3","1","1","1","0","0","0","0","0","0","0","0","0","0",NA,"1","6","3","1","1","2","40","-99","-99","-99","30","-99","-99","-99",NA,"4","1","1","0","1","1","0","0",NA,"38","Male","-99","2","1","3","2","1","6","0","0","4","2","6","1","0","0","0","0","0","1","1","0","0","0","0","1","mokiiuttkkin@gmail.com","1",NA,31.1,1962,59,"Elm Creek","Hispanic","White","Hispanic","In a union","High School","50-59","Several days","Nearly every day","Not at all","Not at all","Same","Same","Yes",40,6,0,0,"first_entry"
"2021-02-22 18:45:31","2021-02-22 19:28:38","0","75.84.232.250","100","2587","1","2021-02-22 19:28:38","R_2tMrM8mOVF45PnJ",NA,NA,NA,NA,"33.92999267578125","-117.94770050048828125","anonymous","EN","1",NA,"2","8","7","3","3","4","5","5","5",NA,"12","5","4.7","4","4","3","4","6.2","6.7","5.5","3","3","3",NA,NA,NA,"2","5","1","3","3.9","7.3","-99","7.7","2","2",NA,"2","3.5","5.5",NA,"7.5","5","5","1","3","4","3","5","1.4","1.3","2.3","2.1","3","2","2","3","2.2","6.6","6.4","2.5","1","3","2","2","200","150","300","100","3","1000","100","Very good","1","2","2","1","5","3","2","2","5","2","2","1",NA,NA,NA,NA,"3","1","3","1","0","1","0","1","1","0","0","0","0","0","0",NA,"1","1","3","1","1","1","40","-99","40","-99","30","-99","20","-99",NA,NA,"1","1","0","1","1","0","0",NA,"23","Male","-99","1","1","3","2","1","5","1","2","3","2","5","1","0","0","1","0","0","1","1","0","1","0","0","0","Sellweekj@gmail.com","1",NA,43.1,1977,44,"Jefferson Heights","Not Hispanic","White","NH-White","In a union","High School","40-49","Not at all","Several days","Several days","Not at all","Same","Same","Yes",40,5,1,2,"first_entry"
"2021-02-22 19:22:41","2021-02-22 19:34:43","0","101.78.155.121","100","721","1","2021-02-22 19:34:44","R_yR6EECa8NAcqZfH",NA,NA,NA,NA,"22.2794952392578125","114.14599609375","anonymous","EN","1",NA,"1","14.6","11.4","18.1","14.1","4","4","5","4",NA,NA,"16.9",NA,"2","3","1","2","11.8","18.2","9.9","3","3","4",NA,NA,"16.4","2","1","3","3","13.3","17.8","11.3","16.6","3","2","3","3",NA,"16.5",NA,NA,"2","2","5","3","5","3","4","15.2","9.9","17.3","13.7","3","3","3","2","17.8","7.9","14.6","11","2","3","3","3","200","300","50","50","1","50","300","Good","4","4","-99","2","1","1","2","2","1","1","1","1","6",NA,"6",NA,"12","7","6","7","1","0","1","1","0","0","0","0","0","0","0",NA,"3","1","3","2","1","1","55","35","56","38","36","2","48","3","2",NA,"1","0","1","1","1","1","0","1","14","Female","-99","1","1","6","2","1","2","1","2","1","1","5","1","0","1","1","0","0","1","0","0","1","1","1","0","delindaluke@outlook.com","1",NA,12,1986,35,"Elm Creek","Not Hispanic","White","NH-White","In a union","College","30-39","Nearly every day","Nearly every day",NA,"Several days","Same","Same","Yes",55,2,1,2,"first_entry"
